HIP_num,Exo,Multi,discoverymethod,MaxPMass,StarMass
,1,1,Transit,,0.94
,1,1,Transit,,0.94
,1,1,Transit,,0.94
,1,1,Transit,,0.94
,1,1,Transit,,1.07
,1,1,Transit,,1.07
,1,1,Transit,,1.07
,1,1,Transit,,1.05
,1,1,Transit,,1.05
,1,1,Transit,,1.05
,1,1,Transit,,1.07
,1,1,Transit,,0.67
,1,1,Transit,,0.66
,1,1,Transit,,0.67
,1,1,Transit,,0.67
,1,1,Transit,,0.67
,1,1,Transit,,0.67
,1,1,Transit,,0.74
,1,1,Transit,,0.75
,1,1,Transit,,0.74
,1,1,Transit,,0.74
,1,1,Transit,,0.74
,1,1,Transit,,0.74
,1,1,Transit,,0.96
,1,1,Transit,,0.95
,1,1,Transit,,0.96
,1,1,Transit,,0.95
,1,1,Transit,,0.96
,1,1,Transit,,0.95
,1,1,Transit,,0.77
,1,1,Transit,,0.83
,1,1,Transit,,0.77
,1,1,Transit,,0.77
,1,1,Transit,,0.77
,1,1,Transit,,0.77
,1,3,Transit,,0.87
,1,3,Transit,,0.87
,1,3,Transit,,0.85
,1,3,Transit,,0.87
,1,3,Transit,,
,1,3,Transit,,0.93
,1,3,Transit,,0.93
,1,3,Transit,,0.93
,1,3,Transit,,0.78
,1,3,Transit,,0.81
,1,3,Transit,,
,1,3,Transit,,0.81
,1,3,Transit,,0.87
,1,3,Transit,,
,1,3,Transit,,0.87
,1,3,Transit,,0.93
,1,3,Transit,,0.78
,1,3,Transit,,0.93
,1,3,Transit,,0.87
,1,3,Transit,,0.93
,1,3,Transit,,0.85
,1,3,Transit,,
,1,3,Transit,,0.81
,1,3,Transit,,0.93
,1,3,Transit,,0.87
,1,3,Transit,,0.93
,1,3,Transit,,0.81
,1,3,Transit,,0.87
,1,3,Transit,,0.93
,1,1,Transit,,1.08
,1,1,Transit,,1.08
,1,1,Transit,,1.12
,1,1,Transit,,1.12
,1,1,Transit,,1.08
,1,1,Transit,,1.08
,1,1,Transit,,0.87
,1,1,Transit,,0.88
,1,1,Transit,,0.86
,1,1,Transit,,0.86
,1,1,Transit,,0.87
,1,1,Transit,,0.86
,1,1,Transit,,1.03
,1,1,Transit,,1
,1,1,Transit,,0.93
,1,1,Transit,,0.93
,1,1,Transit,,1
,1,1,Transit,,0.93
,1,1,Transit,,0.92
,1,1,Transit,,0.92
,1,1,Transit,,0.92
,1,1,Transit,,0.92
,1,1,Transit,,0.96
,1,1,Transit,,0.92
,1,1,Transit,,0.73
,1,1,Transit,,0.73
,1,1,Transit,,0.73
,1,1,Transit,,
,1,1,Transit,,0.75
,1,1,Transit,,0.75
,1,1,Transit,,0.93
,1,1,Transit,,0.93
,1,1,Transit,,0.98
,1,1,Transit,,0.93
,1,1,Transit,,0.93
,1,1,Transit,,0.98
,1,1,Transit,,0.93
,1,1,Transit,,0.67
,1,1,Transit,,0.8
,1,1,Transit,,0.67
,1,1,Transit,,0.8
,1,1,Transit,,0.77
,1,1,Transit,,0.67
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,0.78
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,0.84
,1,1,Transit,,0.84
,1,1,Transit,,0.84
,1,1,Transit,,0.84
,1,1,Transit,,0.76
,1,1,Transit,,0.84
,1,1,Transit,,1.11
,1,1,Transit,,1.11
,1,1,Transit,,1.11
,1,1,Transit,,1.11
,1,1,Transit,,0.99
,1,1,Transit,,1.11
,2,4,Transit,,0.92
,2,4,Transit,,0.92
,2,4,Transit,,0.9
,2,4,Transit,,0.86
,2,4,Transit,,1.09
,2,4,Transit,,0.86
,2,4,Transit,,1.09
,2,4,Transit,,
,2,4,Transit,,1.01
,2,4,Transit,,
,2,4,Transit,,1.09
,2,4,Transit,,0.92
,2,4,Transit,,0.92
,2,4,Transit,,1.09
,2,4,Transit,,0.92
,2,4,Transit,,1.09
,2,4,Transit,,0.86
,2,4,Transit,,0.9
,2,4,Transit,,
,2,4,Transit,,1.09
,2,4,Transit,,0.86
,2,4,Transit,,0.92
,2,4,Transit,0.017,0.92
,2,4,Transit,,1.09
,2,4,Transit,,1.01
,2,4,Transit,,
,2,4,Transit,,0.92
,2,4,Transit,,0.86
,2,4,Transit,,1.09
,2,4,Transit,,
,2,4,Transit,,1.09
,2,4,Transit,,1.09
,2,4,Transit,,0.86
,2,4,Transit,,0.92
,2,4,Transit,,0.92
,2,4,Transit,,
,2,4,Transit,,0.9
,2,4,Transit,,1.01
,2,4,Transit,,0.92
,2,4,Transit,,1.09
,2,4,Transit,,
,2,4,Transit,,0.92
,2,4,Transit,,0.86
,2,4,Transit,,0.92
,2,4,Transit,,0.86
,2,4,Transit,,0.92
,2,4,Transit,,0.9
,2,4,Transit,,1.09
,2,4,Transit,,
,2,4,Transit,,1.09
,2,4,Transit,,1.01
,2,4,Transit,,1.09
,2,4,Transit,,1.09
,1,2,Transit,,1.08
,1,2,Transit,0.00636,1.12
,1,2,Transit,,1.04
,1,2,Transit,,1.17
,1,2,Transit,,1.17
,1,2,Transit,,1.17
,1,2,Transit,,1.17
,1,2,Transit,0.00664,1.12
,1,2,Transit,,1.08
,1,2,Transit,,1.17
,1,1,Transit Timing Variations,,1.02
,1,1,Transit Timing Variations,,1.02
,1,1,Transit Timing Variations,,0.98
,1,1,Transit Timing Variations,,1.1
,1,1,Transit Timing Variations,,1.1
,1,1,Transit Timing Variations,,1.1
,1,1,Transit Timing Variations,,1.06
,1,1,Transit Timing Variations,,
,1,1,Transit,,0.77
,1,1,Transit,,0.72
,1,1,Transit,,0.73
,1,1,Transit,,0.77
,1,1,Transit,,0.75
,1,1,Transit,,0.75
,1,1,Transit,,0.75
,1,1,Transit,,0.82
,1,1,Transit,,0.87
,1,1,Transit,,0.88
,1,1,Transit,,0.87
,1,1,Transit,,0.87
,1,1,Transit,,0.88
,1,1,Transit,,0.87
,1,1,Transit,,0.88
,1,1,Transit,,1.01
,1,1,Transit,,1.03
,1,1,Transit,,1.01
,1,1,Transit,,1.03
,1,1,Transit,,1.01
,1,1,Transit,,1.03
,1,1,Transit,,1.03
,1,1,Transit,,1.03
,1,3,Transit,,0.95
,1,3,Transit,,0.98
,1,3,Transit,,0.95
,1,3,Transit,,0.98
,1,3,Transit,,0.94
,1,3,Transit,,0.95
,1,3,Transit,,0.97
,1,3,Transit,,0.96
,1,3,Transit,,0.98
,1,3,Transit,,
,1,3,Transit,,
,1,3,Transit,,
,1,3,Transit,,0.97
,1,3,Transit,,0.94
,1,3,Transit,,0.98
,1,3,Transit,,0.95
,1,3,Transit,,0.96
,1,3,Transit,,0.98
,1,3,Transit,,0.95
,1,3,Transit,,0.98
,1,3,Transit,,
,1,3,Transit,,0.95
,1,3,Transit,,0.95
,1,3,Transit,,0.95
,1,3,Transit,,0.98
,1,3,Transit,,0.98
,1,3,Transit,,0.96
,1,3,Transit,,0.97
,1,3,Transit,,0.95
,1,3,Transit,,
,1,3,Transit,,0.94
,1,3,Transit,,0.98
,1,1,Transit,,1.01
,1,1,Transit,,0.9
,1,1,Transit,,1.01
,1,1,Transit,,0.9
,1,1,Transit,,0.9
,1,1,Transit,,1.05
,1,1,Transit,,1.05
,1,1,Transit,,1.52
,1,1,Transit,,1.04
,1,1,Transit,,1.04
,1,1,Transit,,1.07
,1,1,Transit,,1.52
,1,1,Transit,,1.31
,1,1,Transit,,1.21
,1,1,Transit,,1.21
,1,1,Transit,,1.31
,1,1,Transit,,1.31
,1,1,Transit,,1.31
,1,1,Transit,,0.81
,1,1,Transit,,0.8
,1,1,Transit,,0.74
,1,1,Transit,,0.8
,1,1,Transit,,0.83
,1,1,Transit,,0.81
,1,1,Transit,,0.8
,1,1,Transit,,0.45
,1,1,Transit,,0.42
,1,1,Transit,,0.42
,1,1,Transit,,0.45
,1,1,Transit,,0.42
,1,1,Transit,,
,1,1,Transit,,0.99
,1,1,Transit,,0.92
,1,1,Transit,,0.88
,1,1,Transit,,0.92
,1,1,Transit,,0.88
,1,1,Transit,,
,1,1,Transit,,0.92
,1,1,Transit,,0.78
,1,1,Transit,,0.78
,1,1,Transit,,0.78
,1,1,Transit,,0.78
,1,1,Transit,,0.78
,1,1,Transit,,0.91
,1,4,Transit,,0.74
,1,4,Transit,,0.8
,1,4,Transit,,0.78
,1,4,Transit,,0.78
,1,4,Transit,,0.75
,1,4,Transit,,0.78
,1,4,Transit,,0.8
,1,4,Transit,,0.78
,1,4,Transit,,0.78
,1,4,Transit,,0.74
,1,4,Transit,,0.8
,1,4,Transit,,0.8
,1,4,Transit,,0.75
,1,4,Transit,,0.78
,1,4,Transit,,0.78
,1,4,Transit,,0.78
,1,4,Transit,,0.75
,1,4,Transit,,0.78
,1,4,Transit,,0.8
,1,4,Transit,,0.75
,1,4,Transit,,0.74
,1,4,Transit,,0.8
,1,4,Transit,,0.8
,1,4,Transit,,0.75
,1,4,Transit,,0.74
,1,4,Transit,,0.75
,1,4,Transit,,0.78
,1,4,Transit,,0.8
,1,4,Transit,,0.78
,1,4,Transit,,0.78
,1,1,Transit,,1.5
,1,1,Transit,,1.5
,1,1,Transit,,1.13
,1,1,Transit,,
,1,1,Transit,,1.5
,1,1,Transit,,
,1,1,Transit,,1.13
,1,1,Transit,,1
,1,1,Transit,,1.09
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,1.08
,1,1,Transit,,1
,1,1,Transit,,1.09
,1,1,Transit,,1
,1,2,Transit,,
,1,2,Transit,,1.01
,1,2,Transit,,1.01
,1,2,Transit,,0.96
,1,2,Transit,,0.98
,1,2,Transit,,0.98
,1,2,Transit,,0.98
,1,2,Transit,,
,1,2,Transit,,0.98
,1,2,Transit,,1
,1,2,Transit,,1.01
,1,2,Transit,,1
,1,2,Transit,,1.01
,1,2,Transit,,0.98
,1,2,Transit,,0.96
,1,2,Transit,,0.98
,1,2,Transit,,0.98
,1,2,Transit,,0.98
,1,2,Transit,,1.01
,1,2,Transit,,
,1,2,Transit,,
,1,2,Transit,,1.08
,1,2,Transit,,1.02
,1,2,Transit,,1.02
,1,2,Transit,,1.08
,1,2,Transit,,1.11
,1,2,Transit,,1.02
,1,2,Transit,,1.03
,1,2,Transit,,1.03
,1,2,Transit,,1.02
,1,2,Transit,,1.11
,1,2,Transit,,1.03
,1,2,Transit,,1.03
,1,2,Transit,,1.02
,1,2,Transit,,1.08
,1,2,Transit,,1.02
,1,2,Transit,,0.96
,1,2,Transit,,0.95
,1,2,Transit,,0.95
,1,2,Transit,,0.91
,1,2,Transit,,0.95
,1,2,Transit,,0.91
,1,2,Transit,,0.92
,1,2,Transit,,0.91
,1,2,Transit,,0.95
,1,2,Transit,,0.96
,1,2,Transit,,0.92
,1,2,Transit,,0.95
,1,2,Transit,,0.91
,1,2,Transit,,0.96
,1,2,Transit,,0.95
,1,1,Transit,,0.87
,1,1,Transit,,0.82
,1,1,Transit,,0.87
,1,1,Transit,,0.82
,1,1,Transit,,0.83
,1,1,Transit,,0.82
,1,1,Transit,,0.93
,1,1,Transit,,
,1,1,Transit,,1.37
,1,1,Transit,,1.37
,1,1,Transit,,1.37
,1,1,Transit,,
,1,1,Transit,,1.37
,1,1,Transit,,1.37
,1,1,Transit,,0.92
,1,1,Transit,,0.93
,1,1,Transit,,0.93
,1,1,Transit,,0.82
,1,1,Transit,,0.82
,1,1,Transit,,0.82
,1,1,Transit,,0.83
,1,1,Transit,,0.95
,1,1,Transit,,0.85
,1,1,Transit,,0.75
,1,1,Transit,,0.85
,1,1,Transit,,0.85
,1,1,Transit,,0.85
,1,1,Transit,,0.85
,1,1,Transit,,0.75
,1,2,Transit,,0.75
,1,2,Transit,,0.64
,1,2,Transit,,0.71
,1,2,Transit,,0.65
,1,2,Transit,,0.65
,1,2,Transit,,0.71
,1,2,Transit,,0.75
,1,2,Transit,,0.65
,1,2,Transit,,0.71
,1,2,Transit,,0.71
,1,2,Transit,,0.65
,1,2,Transit,,0.75
,1,2,Transit,,0.65
,1,2,Transit,,0.75
,1,2,Transit,,0.65
,1,2,Transit,,0.64
,1,1,Transit,,1.1
,1,1,Transit,,1.11
,1,1,Transit,,1.12
,1,1,Transit,,1.11
,1,1,Transit,,1.12
,1,1,Transit,,1.1
,1,1,Transit,,1.1
,1,1,Transit,,0.96
,1,1,Transit,,0.93
,1,1,Transit,,0.87
,1,1,Transit,,0.96
,1,1,Transit,,0.87
,1,1,Transit,,0.98
,1,1,Transit,,0.87
,1,1,Transit,,0.63
,1,1,Transit,,0.68
,1,1,Transit,,0.63
,1,1,Transit,,0.63
,2,6,Transit,,0.96
,2,6,Transit,,0.95
,2,6,Transit,,0.96
,2,6,Transit,0.03052,0.95
,2,6,Transit,,
,2,6,Transit,,0.96
,2,6,Transit,,0.88
,2,6,Transit,0.027,0.91
,2,6,Transit,,0.88
,2,6,Transit,0.03052,0.93
,2,6,Transit,,0.9
,2,6,Transit,,0.88
,2,6,Transit,,0.88
,2,6,Transit,0.02993,0.94
,2,6,Transit,,0.96
,2,6,Transit,,
,2,6,Transit,,0.96
,2,6,Transit,0.03492,0.93
,2,6,Transit,,0.88
,2,6,Transit,,0.96
,2,6,Transit,0.04263,0.94
,2,6,Transit,0.051,0.91
,2,6,Transit,,0.88
,2,6,Transit,,0.88
,2,6,Transit,,0.9
,2,6,Transit,,0.88
,2,6,Transit,,0.95
,2,6,Transit,0.04012,0.95
,2,6,Transit,,0.88
,2,6,Transit,0.04216,0.93
,2,6,Transit,0.03168,0.95
,2,6,Transit,,0.96
,2,6,Transit,,0.88
,2,6,Transit,0.04074,0.94
,2,6,Transit,,0.88
,2,6,Transit,,0.88
,2,6,Transit,,0.95
,2,6,Transit,,0.9
,2,6,Transit,,0.96
,2,6,Transit,0.063,0.91
,2,6,Transit,,
,2,6,Transit,,0.96
,2,6,Transit,,
,2,6,Transit,,0.95
,2,6,Transit,0.01,0.91
,2,6,Transit,,0.96
,2,6,Transit,,0.94
,2,6,Transit,,0.88
,2,6,Transit,,0.96
,2,6,Transit,,0.88
,2,6,Transit,,0.9
,2,6,Transit,,0.88
,2,6,Transit,,0.88
,2,6,Transit,0.00239,0.93
,2,6,Transit,,0.95
,2,6,Transit,0.0044,0.93
,2,6,Transit,,0.96
,2,6,Transit,,0.88
,2,6,Transit,0.045,0.91
,2,6,Transit,,0.95
,2,6,Transit,,0.88
,2,6,Transit,,0.88
,2,6,Transit,,
,2,6,Transit,,0.94
,2,6,Transit,,0.95
,2,6,Transit,,0.96
,2,6,Transit,,0.9
,2,6,Transit,,0.88
,2,6,Transit,,0.96
,2,6,Radial Velocity,0.06598,0.94
,2,6,Radial Velocity,0.0628,0.95
,1,2,Transit,,1.04
,1,2,Transit,,1.04
,1,2,Transit,,1.04
,1,2,Transit,,0.98
,1,2,Transit,,
,1,2,Transit,,
,1,2,Transit,,1.05
,1,2,Transit,,1.04
,1,2,Transit,,1.05
,1,2,Transit,,1.05
,1,2,Transit,,0.88
,1,2,Transit,,
,1,2,Transit,,1.05
,1,2,Transit,,1.04
,1,2,Transit,,0.88
,1,2,Transit,,0.98
,1,2,Transit,,
,1,2,Transit,,1.05
,1,2,Transit,,1.04
,1,2,Transit,,1.04
,1,2,Transit,,1.04
,1,2,Transit,,0.55
,1,2,Transit,,0.59
,1,2,Transit,,0.59
,1,2,Transit,,0.58
,1,2,Transit,,0.58
,1,2,Transit,,0.63
,1,2,Transit,,0.59
,1,2,Transit,,0.63
,1,2,Transit,,0.63
,1,2,Transit,,0.58
,1,2,Transit,,0.59
,1,2,Transit,,0.63
,1,2,Transit,,0.59
,1,2,Transit,,0.59
,1,2,Transit,,0.58
,1,2,Transit,,0.55
,1,2,Transit,,0.86
,1,2,Transit,,0.79
,1,2,Transit,,0.86
,1,2,Transit,,0.86
,1,2,Transit,,0.86
,1,2,Transit,,0.86
,1,2,Transit,,0.79
,1,2,Transit,,0.86
,1,2,Transit,,0.79
,1,2,Transit,,0.86
,1,2,Transit,,0.76
,1,2,Transit,,0.86
,1,2,Transit,,0.86
,1,2,Transit,,0.86
,1,2,Transit,,1.1
,1,2,Transit,,1.21
,1,2,Transit,,1.18
,1,2,Transit,,1.1
,1,2,Transit,,1.21
,1,2,Transit,,1.21
,1,2,Transit,,1.18
,1,2,Transit,,1.16
,1,2,Transit,,
,1,2,Transit,,
,1,2,Transit,,1.1
,1,2,Transit,,1.16
,1,2,Transit,,1.1
,1,2,Transit,,1.21
,1,2,Transit,,1.1
,1,2,Transit,,1.21
,1,2,Transit,,
,1,2,Transit,,1.18
,1,2,Transit,,
,1,2,Transit,,1.18
,1,2,Transit,,1.1
,1,2,Transit,,1.21
,1,2,Transit,,0.76
,1,2,Transit,,0.73
,1,2,Transit,,0.75
,1,2,Transit,,0.73
,1,2,Transit,,
,1,2,Transit,,
,1,2,Transit,,0.73
,1,2,Transit,,0.76
,1,2,Transit,,0.78
,1,2,Transit,,0.68
,1,2,Transit,,0.76
,1,2,Transit,,0.73
,1,2,Transit,,0.73
,1,2,Transit,,0.73
,1,2,Transit,,
,1,2,Transit,,0.68
,1,2,Transit,,0.76
,1,2,Transit,,0.76
,1,2,Transit,,0.78
,1,2,Transit,,0.76
,1,2,Transit,,
,1,2,Transit,,0.75
,1,3,Transit,,1.01
,1,3,Transit,,1.01
,1,3,Transit,,1.06
,1,3,Transit,,0.97
,1,3,Transit,,1.06
,1,3,Transit,,
,1,3,Transit,,
,1,3,Transit,,1.06
,1,3,Transit,,1.01
,1,3,Transit,,1.01
,1,3,Transit,,1
,1,3,Transit,,
,1,3,Transit,,1.01
,1,3,Transit,,1.06
,1,3,Transit,,1.06
,1,3,Transit,,1.01
,1,3,Transit,,1.01
,1,3,Transit,2.36,1.01
,1,3,Transit,,1.01
,1,3,Transit,,
,1,3,Transit,,0.97
,1,3,Transit,,1
,1,3,Transit,,1.06
,1,3,Transit,,1
,1,3,Transit,,1.01
,1,3,Transit,,
,1,3,Transit,,1.01
,1,3,Transit,,1.01
,1,3,Transit,,1.06
,1,3,Transit,0.107,1.01
,1,3,Transit,,1.01
,1,3,Transit,,1.06
,1,3,Transit,,0.97
,1,3,Transit,,1.06
,1,3,Transit,,
,1,2,Transit,,
,1,2,Transit,,0.99
,1,2,Transit,,1.05
,1,2,Transit,,1.03
,1,2,Transit,,0.98
,1,2,Transit,,1.04
,1,2,Transit,,
,1,2,Transit,,1.04
,1,2,Transit,,0.99
,1,2,Transit,,1.04
,1,2,Transit,,0.99
,1,2,Transit,,
,1,2,Transit,,0.99
,1,2,Transit,,1.04
,1,2,Transit,,0.99
,1,2,Transit,,
,1,2,Transit,,1.03
,1,2,Transit,,1.04
,1,2,Transit,,1.05
,1,2,Transit,,0.98
,1,2,Transit,,1.04
,1,2,Transit,,0.99
,1,2,Transit,,0.59
,1,2,Transit,,0.67
,1,2,Transit,,
,1,2,Transit,,0.51
,1,2,Transit,,0.51
,1,2,Transit,,0.57
,1,2,Transit,,0.67
,1,2,Transit,,0.51
,1,2,Transit,,
,1,2,Transit,,0.6
,1,2,Transit,,0.67
,1,2,Transit,,0.66
,1,2,Transit,,0.51
,1,2,Transit,,0.51
,1,2,Transit,,0.51
,1,2,Transit,,0.59
,1,2,Transit,,0.67
,1,2,Transit,,0.66
,1,2,Transit,,0.57
,1,2,Transit,,0.51
,1,2,Transit,,0.67
,1,2,Transit,,0.67
,1,2,Transit,,0.6
,1,2,Transit,,0.51
,1,2,Transit,,
,1,2,Transit,,
,1,3,Transit,,0.98
,1,3,Transit,,0.98
,1,3,Transit,,1.02
,1,3,Transit,,
,1,3,Transit,,0.99
,1,3,Transit,,0.98
,1,3,Transit,,1.05
,1,3,Transit,,0.98
,1,3,Transit,,0.99
,1,3,Transit,,
,1,3,Transit,,
,1,3,Transit,,0.99
,1,3,Transit,,
,1,3,Transit,,1.02
,1,3,Transit,,0.98
,1,3,Transit,,0.98
,1,3,Transit,,0.99
,1,3,Transit,,0.99
,1,3,Transit,,0.98
,1,3,Transit,,1.05
,1,3,Transit,,0.98
,1,3,Transit,,0.99
,1,3,Transit,,1.02
,1,3,Transit,,0.98
,1,3,Transit,,
,1,3,Transit,,1.05
,1,3,Transit,,0.99
,1,3,Transit,,0.99
,1,3,Transit,,0.98
,1,3,Transit,,0.98
,1,3,Transit,,
,1,3,Transit,,0.98
,1,3,Transit,,1.18
,1,3,Transit,,
,1,3,Transit,,
,1,3,Transit,,1.06
,1,3,Transit,,1.09
,1,3,Transit,,1.06
,1,3,Transit,,1.09
,1,3,Transit,,1.06
,1,3,Transit,,1.04
,1,3,Transit,,1.2
,1,3,Transit,,1.04
,1,3,Transit,,1.06
,1,3,Transit,,1.2
,1,3,Transit,,1.18
,1,3,Transit,,1.06
,1,3,Transit,,
,1,3,Transit,,1.09
,1,3,Transit,,1.06
,1,3,Transit,,
,1,3,Transit,,
,1,3,Transit,,
,1,3,Transit,,1.09
,1,3,Transit,,1.09
,1,3,Transit,,1.09
,1,3,Transit,,1.2
,1,3,Transit,,1.06
,1,3,Transit,,1.04
,1,3,Transit,,1.06
,1,3,Transit,,1.18
,1,3,Transit,,1.06
,1,4,Transit,,1.16
,1,4,Transit,,0.96
,1,4,Transit,,1.12
,1,4,Transit,,1.11
,1,4,Transit,,1.12
,1,4,Transit,,1.12
,1,4,Transit,,
,1,4,Transit,,
,1,4,Transit,,1.11
,1,4,Transit,,1.11
,1,4,Transit,,1.21
,1,4,Transit,,1.21
,1,4,Transit,,1.11
,1,4,Transit,,1.12
,1,4,Transit,,1.12
,1,4,Transit,,1.11
,1,4,Transit,,0.96
,1,4,Transit,,
,1,4,Transit,,1.16
,1,4,Transit,,1.12
,1,4,Transit,,
,1,4,Transit,,1.11
,1,4,Transit,,1.12
,1,4,Transit,,0.96
,1,4,Transit,,1.12
,1,4,Transit,,1.16
,1,4,Transit,,1.12
,1,4,Transit,,
,1,4,Transit,,1.21
,1,4,Transit,,
,1,4,Transit,,1.11
,1,4,Transit,,1.11
,1,4,Transit,,1.12
,1,4,Transit,,
,1,4,Transit,,1.11
,1,4,Transit,,0.96
,1,4,Transit,,1.16
,1,4,Transit,,
,1,4,Transit,,1.21
,1,4,Transit,,1.12
,1,4,Transit,,1.11
,1,4,Transit,,1.11
,1,4,Transit,,1.12
,1,2,Transit,,0.95
,1,2,Transit,,0.88
,1,2,Transit,,
,1,2,Transit,,0.96
,1,2,Transit,,0.96
,1,2,Transit,,0.9
,1,2,Transit,,0.88
,1,2,Transit,,0.88
,1,2,Transit,,
,1,2,Transit,,0.96
,1,2,Transit,,0.93
,1,2,Transit,,0.96
,1,2,Transit,,0.96
,1,2,Transit,,0.9
,1,2,Transit,,
,1,2,Transit,,0.95
,1,2,Transit,,
,1,2,Transit,,0.96
,1,2,Transit,,0.88
,1,2,Transit,,0.93
,1,2,Transit,,0.88
,1,2,Transit,,0.88
HIP 94112,2,1,Transit,,1.24
HIP 94112,2,1,Transit,,1.34
HIP 94112,2,1,Transit,0.033,1.34
HIP 94112,2,1,Transit,,1.16
HIP 94112,2,1,Transit,,1.34
HIP 94112,2,1,Transit,,1.36
HIP 94112,2,1,Transit,,1.34
HIP 94112,2,1,Transit,,1.21
HIP 94112,2,1,Transit,,1.21
HIP 94112,2,1,Transit,0.0236,1.41
HIP 94112,2,1,Transit,,
HIP 94112,2,1,Transit,0.01598,1.41
,1,2,Transit,,0.55
,1,2,Transit,,0.77
,1,2,Transit,,
,1,2,Transit,,
,1,2,Transit,,0.55
,1,2,Transit,,0.63
,1,2,Transit,,0.55
,1,2,Transit,,0.55
,1,2,Transit,,0.72
,1,2,Transit,,0.61
,1,2,Transit,,0.56
,1,2,Transit,,0.72
,1,2,Transit,,0.72
,1,2,Transit,,0.55
,1,2,Transit,,0.61
,1,2,Transit,,0.55
,1,2,Transit,,0.55
,1,2,Transit,,0.56
,1,2,Transit,,0.63
,1,2,Transit,,
,1,2,Transit,,0.72
,1,2,Transit,,
,1,2,Transit,,0.55
,1,2,Transit,,0.72
,1,2,Transit,,
,1,2,Transit,,0.72
,1,2,Transit,,0.77
,1,2,Transit,,
,1,2,Transit,,0.91
,1,2,Transit,,0.94
,1,2,Transit,,0.93
,1,2,Transit,,0.93
,1,2,Transit,,
,1,2,Transit,,0.93
,1,2,Transit,,0.91
,1,2,Transit,,0.91
,1,2,Transit,,0.91
,1,2,Transit,,0.9
,1,2,Transit,,0.93
,1,2,Transit,,0.91
,1,2,Transit,,
,1,2,Transit,0.058,0.93
,1,2,Transit,,0.93
,1,2,Transit,,0.94
,1,2,Transit,,0.91
,1,2,Transit,,0.93
,1,2,Transit,,0.9
,1,2,Transit,,0.91
,1,2,Transit,,0.91
,1,2,Transit,,0.93
,1,2,Transit,,
,1,2,Transit,,1.07
,1,2,Transit,,1.14
,1,2,Transit,,1.09
,1,2,Transit,,1.17
,1,2,Transit,,
,1,2,Transit,,1.07
,1,2,Transit,,1.14
,1,2,Transit,,
,1,2,Transit,,1.14
,1,2,Transit,,1.15
,1,2,Transit,,
,1,2,Transit,,1.14
,1,2,Transit,,
,1,2,Transit,,1.09
,1,2,Transit,,1.14
,1,2,Transit,,1.14
,1,2,Transit,,1.17
,1,2,Transit,,1.15
,1,2,Transit,,1.07
,1,2,Transit,,1.07
,1,2,Transit,,1.07
,1,2,Transit,,0.99
,1,2,Transit,,0.99
,1,2,Transit,,
,1,2,Transit,,1.09
,1,2,Transit,,1.07
,1,2,Transit,,1.02
,1,2,Transit,,0.98
,1,2,Transit,,
,1,2,Transit,,1.02
,1,2,Transit,,0.99
,1,2,Transit,,1.07
,1,2,Transit,,1.09
,1,2,Transit,,0.98
,1,2,Transit,,1.02
,1,2,Transit,,
,1,2,Transit,,
,1,2,Transit,,0.99
,1,2,Transit,,0.99
,1,2,Transit,,0.99
,1,2,Transit,,1.12
,1,2,Transit,,1.04
,1,2,Transit,,1.04
,1,2,Transit,,1.12
,1,2,Transit,,1.12
,1,2,Transit,,
,1,2,Transit,,
,1,2,Transit,,1.04
,1,2,Transit,,1.12
,1,2,Transit,,1.11
,1,2,Transit,,1.15
,1,2,Transit,,1.04
,1,2,Transit,,1.12
,1,2,Transit,,1.04
,1,2,Transit,,1.11
,1,2,Transit,,1.12
,1,2,Transit,,1.12
,1,2,Transit,,
,1,2,Transit,,
,1,2,Transit,,1.12
,1,2,Transit,,1.04
,1,2,Transit,,1.15
,1,4,Transit,,0.94
,1,4,Transit,,0.81
,1,4,Transit,,1.01
,1,4,Transit,,1.01
,1,4,Transit,,1.01
,1,4,Transit,,0.81
,1,4,Transit,,
,1,4,Transit,,0.98
,1,4,Transit,,
,1,4,Transit,,0.81
,1,4,Transit,,0.92
,1,4,Transit,,0.81
,1,4,Transit,,1.01
,1,4,Transit,,0.92
,1,4,Transit,,
,1,4,Transit,,0.98
,1,4,Transit,,0.81
,1,4,Transit,,0.81
,1,4,Transit,,1.01
,1,4,Transit,,1.01
,1,4,Transit,,0.94
,1,4,Transit,,
,1,4,Transit,,0.81
,1,4,Transit,,1.01
,1,4,Transit,,1.01
,1,4,Transit,,0.81
,1,4,Transit,,
,1,4,Transit,,
,1,4,Transit,,0.94
,1,4,Transit,,0.81
,1,4,Transit,,0.81
,1,4,Transit,,0.92
,1,4,Transit,,0.98
,1,4,Transit,,1.01
,1,4,Transit,0.074,0.81
,1,4,Transit,,1.01
,1,4,Transit,,0.94
,1,4,Transit,,
,1,4,Transit,,0.92
,1,4,Transit,,0.81
,1,4,Transit,,0.81
,1,4,Transit,,1.01
,1,4,Transit,,0.81
,1,4,Transit,,0.98
,1,4,Transit,,1.01
,1,4,Transit,,
,1,2,Transit,,1.14
,1,2,Transit,,1.14
,1,2,Transit,,1.08
,1,2,Transit,,1.01
,1,2,Transit,,1.08
,1,2,Transit,,1.13
,1,2,Transit,,1.08
